"GEO_ID","NAME","P1_001N","P1_001NA","P1_002N","P1_002NA","P1_003N","P1_003NA","P1_004N","P1_004NA","P1_005N","P1_005NA","P1_006N","P1_006NA","P1_007N","P1_007NA","P1_008N","P1_008NA","P1_009N","P1_009NA","P1_010N","P1_010NA","P1_011N","P1_011NA","P1_012N","P1_012NA","P1_013N","P1_013NA","P1_014N","P1_014NA","P1_015N","P1_015NA","P1_016N","P1_016NA","P1_017N","P1_017NA","P1_018N","P1_018NA","P1_019N","P1_019NA","P1_020N","P1_020NA","P1_021N","P1_021NA","P1_022N","P1_022NA","P1_023N","P1_023NA","P1_024N","P1_024NA","P1_025N","P1_025NA","P1_026N","P1_026NA","P1_027N","P1_027NA","P1_028N","P1_028NA","P1_029N","P1_029NA","P1_030N","P1_030NA","P1_031N","P1_031NA","P1_032N","P1_032NA","P1_033N","P1_033NA","P1_034N","P1_034NA","P1_035N","P1_035NA","P1_036N","P1_036NA","P1_037N","P1_037NA","P1_038N","P1_038NA","P1_039N","P1_039NA","P1_040N","P1_040NA","P1_041N","P1_041NA","P1_042N","P1_042NA","P1_043N","P1_043NA","P1_044N","P1_044NA","P1_045N","P1_045NA","P1_046N","P1_046NA","P1_047N","P1_047NA","P1_048N","P1_048NA","P1_049N","P1_049NA","P1_050N","P1_050NA","P1_051N","P1_051NA","P1_052N","P1_052NA","P1_053N","P1_053NA","P1_054N","P1_054NA","P1_055N","P1_055NA","P1_056N","P1_056NA","P1_057N","P1_057NA","P1_058N","P1_058NA","P1_059N","P1_059NA","P1_060N","P1_060NA","P1_061N","P1_061NA","P1_062N","P1_062NA","P1_063N","P1_063NA","P1_064N","P1_064NA","P1_065N","P1_065NA","P1_066N","P1_066NA","P1_067N","P1_067NA","P1_068N","P1_068NA","P1_069N","P1_069NA","P1_070N","P1_070NA","P1_071N","P1_071NA",
"1400000US25011040502","Census Tract 405.02, Franklin County, Massachusetts","3670","null","3443","null","3269","null","53","null","9","null","51","null","0","null","61","null","227","null","212","null","24","null","73","null","10","null","1","null","102","null","0","null","0","null","0","null","1","null","1","null","0","null","0","null","0","null","0","null","0","null","11","null","5","null","0","null","0","null","0","null","3","null","0","null","0","null","0","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","4","null","0","null","2","null","1","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US25011040600","Census Tract 406, Franklin County, Massachusetts","4565","null","4215","null","4030","null","51","null","7","null","64","null","2","null","61","null","350","null","326","null","43","null","70","null","49","null","0","null","152","null","0","null","0","null","0","null","6","null","0","null","1","null","1","null","2","null","2","null","0","null","22","null","7","null","1","null","0","null","2","null","0","null","0","null","3","null","5","null","4","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US25011040701","Census Tract 407.01, Franklin County, Massachusetts","4286","null","3904","null","3589","null","93","null","31","null","33","null","0","null","158","null","382","null","366","null","53","null","105","null","33","null","0","null","163","null","0","null","1","null","0","null","4","null","1","null","0","null","4","null","2","null","0","null","0","null","16","null","1","null","0","null","0","null","7","null","1","null","0","null","2","null","0","null","5","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US25011040702","Census Tract 407.02, Franklin County, Massachusetts","4294","null","4080","null","3929","null","40","null","11","null","56","null","0","null","44","null","214","null","199","null","25","null","52","null","35","null","0","null","81","null","1","null","0","null","0","null","3","null","0","null","0","null","1","null","0","null","1","null","0","null","15","null","8","null","2","null","0","null","3","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US25011040800","Census Tract 408, Franklin County, Massachusetts","5270","null","4937","null","4238","null","139","null","21","null","453","null","0","null","86","null","333","null","313","null","32","null","56","null","50","null","0","null","148","null","5","null","0","null","0","null","16","null","0","null","0","null","3","null","0","null","2","null","1","null","18","null","5","null","1","null","1","null","4","null","0","null","0","null","6","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US25011040900","Census Tract 409, Franklin County, Massachusetts","5090","null","4774","null","4421","null","94","null","12","null","81","null","3","null","163","null","316","null","287","null","42","null","41","null","55","null","6","null","124","null","4","null","4","null","0","null","7","null","0","null","0","null","4","null","0","null","0","null","0","null","27","null","0","null","9","null","1","null","1","null","4","null","0","null","2","null","0","null","0","null","1","null","6","null","0","null","1","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","1","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US25011041000","Census Tract 410, Franklin County, Massachusetts","3483","null","3244","null","3017","null","83","null","11","null","69","null","1","null","63","null","239","null","205","null","36","null","43","null","13","null","0","null","99","null","0","null","1","null","0","null","12","null","0","null","0","null","0","null","0","null","0","null","1","null","31","null","12","null","4","null","0","null","8","null","3","null","0","null","0","null","0","null","3","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","3","null","0","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US25011041100","Census Tract 411, Franklin County, Massachusetts","3723","null","3536","null","3370","null","44","null","6","null","65","null","0","null","51","null","187","null","170","null","27","null","43","null","17","null","0","null","78","null","2","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","2","null","13","null","3","null","0","null","1","null","0","null","1","null","0","null","7","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","3","null","0","null","0","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US25011041200","Census Tract 412, Franklin County, Massachusetts","3017","null","2824","null","2673","null","37","null","7","null","44","null","1","null","62","null","193","null","175","null","25","null","39","null","25","null","0","null","76","null","5","null","0","null","0","null","3","null","1","null","0","null","0","null","0","null","1","null","0","null","17","null","2","null","4","null","0","null","2","null","1","null","0","null","4","null","1","null","2","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US25011041301","Census Tract 413.01, Franklin County, Massachusetts","2587","null","2344","null","2120","null","72","null","7","null","43","null","1","null","101","null","243","null","218","null","32","null","43","null","18","null","0","null","108","null","2","null","1","null","0","null","12","null","0","null","0","null","1","null","1","null","0","null","0","null","21","null","9","null","0","null","0","null","3","null","1","null","0","null","1","null","2","null","2","null","0","null","1","null","0","null","1","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","4","null","0","null","0","null","4","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US25011041302","Census Tract 413.02, Franklin County, Massachusetts","2016","null","1865","null","1749","null","30","null","7","null","25","null","1","null","53","null","151","null","130","null","18","null","44","null","14","null","0","null","46","null","4","null","0","null","0","null","1","null","0","null","1","null","0","null","0","null","2","null","0","null","18","null","4","null","0","null","0","null","3","null","3","null","0","null","3","null","2","null","0","null","1","null","1","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","3","null","0","null","0","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US25011041400","Census Tract 414, Franklin County, Massachusetts","2942","null","2555","null","2125","null","174","null","8","null","44","null","0","null","204","null","387","null","361","null","46","null","42","null","22","null","0","null","233","null","4","null","1","null","0","null","12","null","0","null","0","null","0","null","1","null","0","null","0","null","18","null","3","null","4","null","1","null","2","null","0","null","0","null","7","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","5","null","1","null","0","null","0","null","0","null","2","null","0","null","0","null","1","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","3","null","2","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null",
